supplier,sku,group,prob,source
IEK,081100777_,"Контакторы, пускатели, управление",1.0,rules
IEK,081100778_,"Контакторы, пускатели, управление",1.0,rules
IEK,081100779_,"Контакторы, пускатели, управление",1.0,rules
IEK,081100780_,"Контакторы, пускатели, управление",1.0,rules
IEK,081100781_,"Контакторы, пускатели, управление",1.0,rules
IEK,114001002_,Измерения и инструмент,1.0,rules
IEK,114001003_,Измерения и инструмент,1.0,rules
IEK,114001010_,Измерения и инструмент,1.0,rules
IEK,120100001_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100002_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100003_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100004_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100005_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100006_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100008_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100010_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100011_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100012_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100013_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100016_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100018_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100030_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100031_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100032_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100033_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100034_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100035_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100036_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100037_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100038_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100041_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100042_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100043_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100044_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100045_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100046_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100047_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100050_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100054_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100055_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100056_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100057_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100058_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100059_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100060_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100066_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100067_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100068_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100069_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100070_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100071_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100072_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100073_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100079_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100080_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100081_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100085_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100086_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100087_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100088_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100089_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100118_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100119_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100122_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100203_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100216_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100219_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100220_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100306_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100307_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100308_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100309_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100319_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100320_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100322_,"Контакторы, пускатели, управление",1.0,rules
IEK,120100325_,"Контакторы, пускатели, управление",1.0,rules
IEK,120300008_,"Контакторы, пускатели, управление",1.0,rules
IEK,120300023_,"Контакторы, пускатели, управление",1.0,rules
IEK,130200006_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130200007_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130200008_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130200012_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130200013_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130200015_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130200016_,Прочее,0.217,laya_low_confidence
IEK,130200019_,"Контакторы, пускатели, управление",1.0,rules
IEK,130200020_,Прочее,0.602,laya_low_confidence
IEK,130200021_,Прочее,0.441,laya_low_confidence
IEK,130200022_,Прочее,0.473,laya_low_confidence
IEK,130200023_,Прочее,0.489,laya_low_confidence
IEK,130200032_,Розетки и выключатели,1.0,rules
IEK,130200034_,Прочее,0.346,laya_low_confidence
IEK,130200035_,Прочее,0.452,laya_low_confidence
IEK,130200036_,Прочее,0.376,laya_low_confidence
IEK,130200063_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130200073_,Прочее,0.346,laya_low_confidence
IEK,130200074_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130200075_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130200085_,"Контакторы, пускатели, управление",1.0,rules
IEK,130200089_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130200120_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130200121_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130200122_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130200123_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130200124_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130200125_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130200126_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130200127_,Щиты и боксы,1.0,rules
IEK,130200128_,"Контакторы, пускатели, управление",1.0,rules
IEK,130200131_,Прочее,0.336,laya_low_confidence
IEK,130200133_,Щиты и боксы,1.0,rules
IEK,130200134_,Щиты и боксы,1.0,rules
IEK,130200135_,Щиты и боксы,1.0,rules
IEK,130200136_,Щиты и боксы,1.0,rules
IEK,130200154_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130200159_,Светильники и лампы,1.0,rules
IEK,130200183_,Измерения и инструмент,1.0,rules
IEK,130200184_,Измерения и инструмент,1.0,rules
IEK,130200185_,Измерения и инструмент,1.0,rules
IEK,130200285_,Измерения и инструмент,1.0,rules
IEK,130200298_,"Контакторы, пускатели, управление",1.0,rules
IEK,130200299_,"Контакторы, пускатели, управление",1.0,rules
IEK,130200300_,"Контакторы, пускатели, управление",1.0,rules
IEK,130200301_,"Контакторы, пускатели, управление",1.0,rules
IEK,130200302_,"Контакторы, пускатели, управление",1.0,rules
IEK,130200305_,Прочее,0.36,laya_low_confidence
IEK,130200313_,Прочее,0.25,laya_low_confidence
IEK,130200314_,Прочее,0.234,laya_low_confidence
IEK,130200339_,Измерения и инструмент,1.0,rules
IEK,130200340_,Измерения и инструмент,1.0,rules
IEK,130200341_,Измерения и инструмент,1.0,rules
IEK,130200342_,Измерения и инструмент,1.0,rules
IEK,130200343_,Прочее,0.684,laya_low_confidence
IEK,130200378_,Светильники и лампы,1.0,rules
IEK,130200381_,Светильники и лампы,1.0,rules
IEK,130200387_,Прочее,0.558,laya_low_confidence
IEK,130200409_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130200413_,Прочее,0.397,laya_low_confidence
IEK,130200414_,Прочее,0.563,laya_low_confidence
IEK,130200415_,Прочее,0.53,laya_low_confidence
IEK,130200416_,Прочее,0.338,laya_low_confidence
IEK,130200417_,Прочее,0.471,laya_low_confidence
IEK,130200418_,Прочее,0.334,laya_low_confidence
IEK,130200419_,Прочее,0.722,laya_low_confidence
IEK,130200420_,Прочее,0.741,laya_low_confidence
IEK,130200421_,Прочее,0.68,laya_low_confidence
IEK,130200422_,Прочее,0.867,laya_low_confidence
IEK,130200423_,Прочее,0.852,laya_low_confidence
IEK,130200424_,Измерения и инструмент,1.0,rules
IEK,130200425_,Измерения и инструмент,1.0,rules
IEK,130200426_,Измерения и инструмент,1.0,rules
IEK,130200430_,"Контакторы, пускатели, управление",1.0,rules
IEK,130200431_,Измерения и инструмент,1.0,rules
IEK,130200432_,Измерения и инструмент,1.0,rules
IEK,130200433_,Измерения и инструмент,1.0,rules
IEK,130200434_,Измерения и инструмент,1.0,rules
IEK,130200435_,Измерения и инструмент,1.0,rules
IEK,130200436_,Измерения и инструмент,1.0,rules
IEK,130200437_,Измерения и инструмент,1.0,rules
IEK,130200438_,Измерения и инструмент,1.0,rules
IEK,130200439_,Измерения и инструмент,1.0,rules
IEK,130200440_,Измерения и инструмент,1.0,rules
IEK,130200441_,Прочее,0.552,laya_low_confidence
IEK,130200442_,Прочее,0.228,laya_low_confidence
IEK,130200443_,Прочее,0.225,laya_low_confidence
IEK,130200444_,Прочее,0.645,laya_low_confidence
IEK,130200445_,Прочее,0.703,laya_low_confidence
IEK,130200490_,Измерения и инструмент,1.0,rules
IEK,130200491_,Измерения и инструмент,1.0,rules
IEK,130200492_,Измерения и инструмент,1.0,rules
IEK,130200493_,Измерения и инструмент,1.0,rules
IEK,130200494_,Измерения и инструмент,1.0,rules
IEK,130300003_,Прочее,0.297,laya_low_confidence
IEK,130300004_,Прочее,0.331,laya_low_confidence
IEK,130300005_,Измерения и инструмент,1.0,rules
IEK,130300006_,Измерения и инструмент,1.0,rules
IEK,130300020_,Прочее,0.338,laya_low_confidence
IEK,130300021_,"Контакторы, пускатели, управление",1.0,rules
IEK,130300022_,"Контакторы, пускатели, управление",1.0,rules
IEK,130300032_,Измерения и инструмент,1.0,rules
IEK,130300033_,Измерения и инструмент,1.0,rules
IEK,130300035_,Прочее,0.204,laya_low_confidence
IEK,130300037_,Прочее,0.32,laya_low_confidence
IEK,130300038_,Прочее,0.387,laya_low_confidence
IEK,130300039_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130300040_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130300041_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130300042_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130300080_,"Контакторы, пускатели, управление",1.0,rules
IEK,130300084_,Прочее,0.528,laya_low_confidence
IEK,130300089_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130300090_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130300091_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130300101_,Розетки и выключатели,1.0,rules
IEK,130300102_,"Контакторы, пускатели, управление",1.0,rules
IEK,130300103_,Прочее,0.184,laya_low_confidence
IEK,130300105_,Прочее,0.365,laya_low_confidence
IEK,130300107_,Прочее,0.319,laya_low_confidence
IEK,130300108_,Прочее,0.546,laya_low_confidence
IEK,130300142_,"Шины, клеммы, изоляторы",0.943,laya
IEK,130300143_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130300147_,Измерения и инструмент,1.0,rules
IEK,130300152_,Прочее,0.177,laya_low_confidence
IEK,130300154_,"Контакторы, пускатели, управление",1.0,rules
IEK,130300166_,"Контакторы, пускатели, управление",1.0,rules
IEK,130300169_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130300172_,Прочее,0.291,laya_low_confidence
IEK,130300178_,"Контакторы, пускатели, управление",1.0,rules
IEK,130300193_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130300204_,Прочее,0.295,laya_low_confidence
IEK,130300207_,Прочее,0.663,laya_low_confidence
IEK,130300208_,"Контакторы, пускатели, управление",1.0,rules
IEK,130300209_,"Контакторы, пускатели, управление",1.0,rules
IEK,130300210_,"Контакторы, пускатели, управление",1.0,rules
IEK,130300213_,Прочее,0.287,laya_low_confidence
IEK,130300214_,Прочее,0.256,laya_low_confidence
IEK,130300220_,"Контакторы, пускатели, управление",1.0,rules
IEK,130300221_,"Контакторы, пускатели, управление",1.0,rules
IEK,130300223_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130300226_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130300227_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130300231_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130300233_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130300247_,"Контакторы, пускатели, управление",1.0,rules
IEK,130300271_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130300275_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130300287_,"Контакторы, пускатели, управление",1.0,rules
IEK,130300288_,"Контакторы, пускатели, управление",1.0,rules
IEK,130300291_,"Кабель, провод, СКС",1.0,rules
IEK,130300292_,"Кабель, провод, СКС",1.0,rules
IEK,130300293_,Автоматы и предохранители,1.0,rules
IEK,130300302_,"Контакторы, пускатели, управление",1.0,rules
IEK,130300418_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130300449_,Прочее,0.338,laya_low_confidence
IEK,130300471_,Прочее,0.258,laya_low_confidence
IEK,130300518_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130300519_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130300520_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130300521_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130300524_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130300526_,Прочее,0.51,laya_low_confidence
IEK,130300527_,Прочее,0.487,laya_low_confidence
IEK,130300528_,Прочее,0.757,laya_low_confidence
IEK,130300529_,Прочее,0.732,laya_low_confidence
IEK,130300532_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130300533_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130300534_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130300535_,Прочее,0.458,laya_low_confidence
IEK,130300536_,Прочее,0.41,laya_low_confidence
IEK,130300537_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130300538_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130300544_,Измерения и инструмент,1.0,rules
IEK,130300545_,Измерения и инструмент,1.0,rules
IEK,130300546_,Измерения и инструмент,1.0,rules
IEK,130300555_,"Контакторы, пускатели, управление",1.0,rules
IEK,130300596_,"Кабель, провод, СКС",1.0,rules
IEK,130300605_,Прочее,0.412,laya_low_confidence
IEK,130300606_,Прочее,0.272,laya_low_confidence
IEK,130300608_,Прочее,0.478,laya_low_confidence
IEK,130300742_,"Контакторы, пускатели, управление",1.0,rules
IEK,130300764_,"Контакторы, пускатели, управление",1.0,rules
IEK,130300765_,"Контакторы, пускатели, управление",1.0,rules
IEK,130300769=,Прочее,0.333,laya_low_confidence
IEK,130300769_,Прочее,0.224,laya_low_confidence
IEK,130300770_,Прочее,0.212,laya_low_confidence
IEK,130300771_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,130300772_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,130300773_,Розетки и выключатели,1.0,rules
IEK,130300774_,Розетки и выключатели,1.0,rules
IEK,130300775_,Прочее,0.543,laya_low_confidence
IEK,130300779_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,130300780_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,130300791_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,130300792_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,130300831_,Измерения и инструмент,1.0,rules
IEK,130300861_,Измерения и инструмент,1.0,rules
IEK,130300883_,Прочее,0.276,laya_low_confidence
IEK,130300962_,Измерения и инструмент,1.0,rules
IEK,130300963_,Измерения и инструмент,1.0,rules
IEK,130300982_,Измерения и инструмент,1.0,rules
IEK,130300985_,Измерения и инструмент,1.0,rules
IEK,130300986_,Измерения и инструмент,1.0,rules
IEK,130300988_,Измерения и инструмент,1.0,rules
IEK,130301000_,Измерения и инструмент,1.0,rules
IEK,130301016_,Измерения и инструмент,1.0,rules
IEK,130301073_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301079_,Прочее,0.573,laya_low_confidence
IEK,130301081_,Измерения и инструмент,1.0,rules
IEK,130301087_,"Контакторы, пускатели, управление",1.0,rules
IEK,130301096_,Прочее,0.343,laya_low_confidence
IEK,130301097_,Прочее,0.253,laya_low_confidence
IEK,130301098_,Прочее,0.418,laya_low_confidence
IEK,130301099_,"Кабель, провод, СКС",1.0,rules
IEK,130301100_,Прочее,0.62,laya_low_confidence
IEK,130301101_,Прочее,0.589,laya_low_confidence
IEK,130301120_,Прочее,0.425,laya_low_confidence
IEK,130301128_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301133_,"Контакторы, пускатели, управление",1.0,rules
IEK,130301232_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,130301257_,Автоматы и предохранители,1.0,rules
IEK,130301258_,Автоматы и предохранители,1.0,rules
IEK,130301261_,Прочее,0.231,laya_low_confidence
IEK,130301263_,Прочее,0.413,laya_low_confidence
IEK,130301597_,Прочее,0.429,laya_low_confidence
IEK,130301598_,Прочее,0.233,laya_low_confidence
IEK,130301608_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301609_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301610_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301611_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301612_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301613_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301614_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301615_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301616_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301617_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301618_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301619_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301620_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301621_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301622_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301623_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301624_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301625_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301626_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301627_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301628_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301629_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301630_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301631_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301632_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301633_,Автоматы и предохранители,1.0,rules
IEK,130301634_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301635_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301636_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301637_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301638_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301639_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301640_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301641_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301642_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301643_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301644_,Прочее,0.437,laya_low_confidence
IEK,130301645_,"Шины, клеммы, изоляторы",0.937,laya
IEK,130301646_,Прочее,0.38,laya_low_confidence
IEK,130301647_,Прочее,0.352,laya_low_confidence
IEK,130301648_,Прочее,0.278,laya_low_confidence
IEK,130301649_,Прочее,0.342,laya_low_confidence
IEK,130301650_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301651_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301652_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301653_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301654_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301655_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301656_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301657_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301658_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301659_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301660_,Прочее,0.345,laya_low_confidence
IEK,130301661_,Прочее,0.374,laya_low_confidence
IEK,130301662_,Прочее,0.428,laya_low_confidence
IEK,130301663_,Прочее,0.475,laya_low_confidence
IEK,130301664_,Прочее,0.349,laya_low_confidence
IEK,130301665_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301666_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301667_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301668_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301669_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301670_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301671_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301672_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301673_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301674_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301675_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301676_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301677_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301678_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301679_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301680_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301681_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301682_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301683_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301685_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301686_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301687_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301688_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301689_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301690_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301691_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301692_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301693_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301694_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301695_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301696_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301697_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301698_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301699_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301700_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301701_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301702_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301703_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301704_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301705_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301706_,"Шины, клеммы, изоляторы",0.938,laya
IEK,130301707_,Прочее,0.431,laya_low_confidence
IEK,130301708_,Прочее,0.362,laya_low_confidence
IEK,130301709_,Прочее,0.438,laya_low_confidence
IEK,130301710_,Прочее,0.46,laya_low_confidence
IEK,130301711_,Прочее,0.37,laya_low_confidence
IEK,130301712_,Прочее,0.314,laya_low_confidence
IEK,130301713_,Прочее,0.471,laya_low_confidence
IEK,130301714_,Прочее,0.468,laya_low_confidence
IEK,130301715_,Прочее,0.48,laya_low_confidence
IEK,130301716_,Прочее,0.483,laya_low_confidence
IEK,130301717_,Прочее,0.396,laya_low_confidence
IEK,130301718_,Прочее,0.413,laya_low_confidence
IEK,130301719_,Прочее,0.463,laya_low_confidence
IEK,130301720_,Прочее,0.422,laya_low_confidence
IEK,130301721_,Прочее,0.301,laya_low_confidence
IEK,130301722_,Прочее,0.247,laya_low_confidence
IEK,130301723_,Прочее,0.243,laya_low_confidence
IEK,130301724_,Прочее,0.335,laya_low_confidence
IEK,130301725_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130301726_,Прочее,0.615,laya_low_confidence
IEK,130301727_,Прочее,0.486,laya_low_confidence
IEK,130301728_,Прочее,0.554,laya_low_confidence
IEK,130301729_,Прочее,0.527,laya_low_confidence
IEK,130301730_,Прочее,0.55,laya_low_confidence
IEK,130301731_,Прочее,0.319,laya_low_confidence
IEK,130301732_,Прочее,0.364,laya_low_confidence
IEK,130301733_,Прочее,0.447,laya_low_confidence
IEK,130301734_,Прочее,0.431,laya_low_confidence
IEK,130301735_,Прочее,0.404,laya_low_confidence
IEK,130301736_,Прочее,0.451,laya_low_confidence
IEK,130301737_,Прочее,0.39,laya_low_confidence
IEK,130301738_,Прочее,0.424,laya_low_confidence
IEK,130301739_,Прочее,0.212,laya_low_confidence
IEK,130301927_,"Трубы, кабель-каналы, лотки",1.0,rules
IEK,130400069_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130400112_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130400150_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130400151_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130400152_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130400153_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130400154_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130400155_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130400156_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130500001_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130500002_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130500003_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130500004_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130500005_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130500006_,Прочее,0.445,laya_low_confidence
IEK,130500007_,Прочее,0.522,laya_low_confidence
IEK,130500008_,Прочее,0.435,laya_low_confidence
IEK,130500009_,Прочее,0.335,laya_low_confidence
IEK,130500010_,Прочее,0.423,laya_low_confidence
IEK,130500011_,Прочее,0.41,laya_low_confidence
IEK,130500012_,Прочее,0.461,laya_low_confidence
IEK,130500013_,Прочее,0.431,laya_low_confidence
IEK,130500014_,Прочее,0.443,laya_low_confidence
IEK,130500015_,Прочее,0.48,laya_low_confidence
IEK,130500027_,"Шины, клеммы, изоляторы",1.0,rules
IEK,130500046_,Прочее,0.343,laya_low_confidence
IEK,130500080_,Прочее,0.651,laya_low_confidence
IEK,130500085_,Прочее,0.809,laya_low_confidence
IEK,130500088_,Прочее,0.668,laya_low_confidence
IEK,130500094_,Прочее,0.518,laya_low_confidence
IEK,130500098_,Прочее,0.53,laya_low_confidence
IEK,130500102_,Прочее,0.519,laya_low_confidence
IEK,130500136_,Прочее,0.653,laya_low_confidence
IEK,130500137_,Прочее,0.807,laya_low_confidence
IEK,130600007_,"Контакторы, пускатели, управление",1.0,rules
IEK,130600021_,"Контакторы, пускатели, управление",1.0,rules
